store_id,product_id,product_name,category,brain_diet_flag,shelf_life_days,daily_sales,starting_inventory,end_inventory,wasted_units,waste_percentage,date,store_location
7,49,Per,Result,True,2,102,110,8,0,0.0,2025-10-03,"(Decimal('-51.105098'), Decimal('82.282805'))"
7,49,Six,Study,True,4,95,222,127,0,0.0,2025-10-03,"(Decimal('53.786700'), Decimal('-95.490546'))"
7,49,Speak,Vote,True,8,99,116,17,0,0.0,2025-10-03,"(Decimal('-13.2499185'), Decimal('46.697534'))"
7,49,Kitchen,Bill,False,1,70,231,161,0,0.0,2025-10-01,"(Decimal('-85.4389405'), Decimal('128.259941'))"
7,49,Building,Travel,True,9,119,222,103,0,0.0,2025-10-03,"(Decimal('11.7307225'), Decimal('-144.082834'))"
7,49,Decide,Husband,True,9,139,227,88,0,0.0,2025-10-01,"(Decimal('2.790212'), Decimal('87.340143'))"
7,49,Once,Perform,True,1,147,150,3,0,0.0,2025-10-03,"(Decimal('-41.3607575'), Decimal('-17.583070'))"
7,49,Husband,Ground,False,7,132,183,51,0,0.0,2025-10-03,"(Decimal('-22.9740225'), Decimal('114.979287'))"
7,49,Back,Career,True,9,170,289,119,0,0.0,2025-10-01,"(Decimal('53.522019'), Decimal('-127.779078'))"
7,49,Front,Song,True,2,113,147,34,0,0.0,2025-10-02,"(Decimal('69.151980'), Decimal('-54.316196'))"
7,49,As,Last,True,4,137,206,69,0,0.0,2025-10-03,"(Decimal('-84.219283'), Decimal('-88.880028'))"
7,49,Parent,Kind,False,7,134,196,62,0,0.0,2025-10-01,"(Decimal('32.446536'), Decimal('-141.246257'))"
7,49,Future,Who,False,5,142,230,88,0,0.0,2025-10-03,"(Decimal('-0.7599735'), Decimal('-127.305322'))"
7,49,Occur,Within,True,9,112,285,173,0,0.0,2025-10-03,"(Decimal('38.794122'), Decimal('151.055307'))"
7,49,Easy,Actually,True,6,101,193,92,0,0.0,2025-10-01,"(Decimal('-46.8964505'), Decimal('-170.232199'))"
7,49,Training,Hot,True,3,150,123,-27,0,0.0,2025-10-03,"(Decimal('57.1651565'), Decimal('12.010263'))"
7,49,Country,At,False,9,156,224,68,0,0.0,2025-10-03,"(Decimal('34.385557'), Decimal('125.532188'))"
7,49,News,Too,False,3,133,108,-25,0,0.0,2025-10-02,"(Decimal('-68.1336965'), Decimal('74.690564'))"
7,49,Someone,Wind,False,6,110,110,0,0,0.0,2025-10-02,"(Decimal('15.893647'), Decimal('63.354746'))"
7,49,Have,Computer,True,2,169,210,41,0,0.0,2025-10-01,"(Decimal('6.1908635'), Decimal('-119.501736'))"
7,50,Mr,Table,True,3,105,175,70,0,0.0,2025-10-02,"(Decimal('-23.898389'), Decimal('-64.725836'))"
7,50,Sea,Mrs,False,4,135,126,-9,0,0.0,2025-10-02,"(Decimal('-69.7791385'), Decimal('-140.837758'))"
7,50,Visit,Same,False,3,67,127,60,0,0.0,2025-10-02,"(Decimal('-76.107403'), Decimal('118.310056'))"
7,50,Opportunity,Democratic,True,4,93,154,61,0,0.0,2025-10-01,"(Decimal('57.216433'), Decimal('135.461655'))"
7,50,Those,Picture,True,4,66,153,87,0,0.0,2025-10-02,"(Decimal('-23.183066'), Decimal('170.744733'))"
7,50,Blue,Inside,True,4,102,198,96,0,0.0,2025-10-01,"(Decimal('28.0114645'), Decimal('172.110217'))"
7,50,Although,Direction,True,9,68,245,177,0,0.0,2025-10-03,"(Decimal('45.394912'), Decimal('-19.381264'))"
7,50,Improve,None,True,2,143,209,66,0,0.0,2025-10-01,"(Decimal('-61.6887675'), Decimal('127.888501'))"
7,50,Tough,Rich,True,2,93,140,47,0,0.0,2025-10-03,"(Decimal('43.506757'), Decimal('-94.176227'))"
7,50,Institution,Off,False,2,94,256,162,0,0.0,2025-10-02,"(Decimal('-85.3442565'), Decimal('16.997518'))"
7,50,Everything,Hear,True,3,126,125,-1,0,0.0,2025-10-01,"(Decimal('2.7225355'), Decimal('29.896487'))"
7,50,Question,Answer,True,6,119,196,77,0,0.0,2025-10-03,"(Decimal('22.0175775'), Decimal('-20.060992'))"
7,50,Participant,Western,True,5,62,242,180,0,0.0,2025-10-03,"(Decimal('17.6599495'), Decimal('116.092314'))"
7,50,Last,Begin,False,4,98,208,110,0,0.0,2025-10-01,"(Decimal('-60.2555135'), Decimal('152.639943'))"
7,50,Player,Forward,False,6,132,247,115,0,0.0,2025-10-01,"(Decimal('35.216291'), Decimal('-30.815315'))"
7,50,Speak,Focus,False,5,131,182,51,0,0.0,2025-10-02,"(Decimal('87.2066965'), Decimal('172.476032'))"
7,50,Person,Yet,True,7,75,114,39,0,0.0,2025-10-03,"(Decimal('-13.703393'), Decimal('61.788383'))"
7,50,Contain,Top,True,6,186,250,64,0,0.0,2025-10-01,"(Decimal('-63.423114'), Decimal('156.458336'))"
7,50,Market,Time,True,9,68,102,34,0,0.0,2025-10-02,"(Decimal('42.837813'), Decimal('31.682723'))"
7,50,Key,Themselves,False,8,68,296,228,0,0.0,2025-10-03,"(Decimal('-73.599957'), Decimal('-175.590020'))"
7,50,Win,Pull,False,6,141,176,35,0,0.0,2025-10-02,"(Decimal('21.328764'), Decimal('-93.403242'))"
7,50,Me,Indeed,True,9,197,257,60,0,0.0,2025-10-01,"(Decimal('27.219545'), Decimal('147.990274'))"
7,50,Interest,Story,False,2,141,135,-6,0,0.0,2025-10-01,"(Decimal('-68.656195'), Decimal('107.289336'))"
7,50,Serious,Protect,False,6,183,111,-72,0,0.0,2025-10-03,"(Decimal('-76.0967815'), Decimal('-130.812394'))"
7,50,Democratic,Item,True,6,137,187,50,0,0.0,2025-10-01,"(Decimal('-4.5896035'), Decimal('51.203918'))"
7,50,High,Economic,False,8,82,114,32,0,0.0,2025-10-02,"(Decimal('25.636348'), Decimal('-149.785646'))"
7,50,List,Three,True,2,74,182,108,0,0.0,2025-10-02,"(Decimal('29.244439'), Decimal('-86.306753'))"
7,50,Goal,Appear,True,1,79,296,217,0,0.0,2025-10-03,"(Decimal('30.319707'), Decimal('26.754058'))"
7,50,Paper,Teach,False,4,193,189,-4,0,0.0,2025-10-03,"(Decimal('-17.163133'), Decimal('35.708316'))"
7,50,Each,Management,False,9,189,275,86,0,0.0,2025-10-03,"(Decimal('2.474492'), Decimal('-86.463723'))"
8,1,Center,Method,False,4,172,160,-12,0,0.0,2025-10-01,"(Decimal('46.0651215'), Decimal('87.300226'))"
8,1,Class,Low,True,1,54,248,194,0,0.0,2025-10-01,"(Decimal('-72.990576'), Decimal('122.394639'))"
8,1,Next,Represent,False,7,130,159,29,0,0.0,2025-10-03,"(Decimal('35.2457485'), Decimal('143.083010'))"
8,1,All,Back,True,6,66,130,64,0,0.0,2025-10-01,"(Decimal('75.712013'), Decimal('-148.940359'))"
8,1,Film,Whole,True,3,101,156,55,0,0.0,2025-10-02,"(Decimal('16.200128'), Decimal('-0.267727'))"
8,1,Relate,Sing,True,6,53,200,147,0,0.0,2025-10-01,"(Decimal('-34.932922'), Decimal('19.199619'))"
8,1,Garden,Treat,True,6,140,205,65,0,0.0,2025-10-03,"(Decimal('-2.7813495'), Decimal('111.692561'))"
8,1,Experience,Look,True,6,163,101,-62,0,0.0,2025-10-03,"(Decimal('-41.4803555'), Decimal('-68.763877'))"
8,1,Officer,Staff,False,6,194,229,35,0,0.0,2025-10-02,"(Decimal('-53.503197'), Decimal('85.857008'))"
8,1,Media,Family,False,1,168,291,123,0,0.0,2025-10-01,"(Decimal('-25.2846245'), Decimal('-116.065845'))"
8,1,Instead,Area,False,6,101,264,163,0,0.0,2025-10-02,"(Decimal('53.6234255'), Decimal('60.840179'))"
8,1,Record,Nothing,True,4,102,154,52,0,0.0,2025-10-02,"(Decimal('-48.391259'), Decimal('157.044358'))"
8,1,Begin,Soon,True,6,109,265,156,0,0.0,2025-10-03,"(Decimal('70.012211'), Decimal('-105.419265'))"
8,1,Upon,Television,True,1,169,258,89,0,0.0,2025-10-02,"(Decimal('59.3173935'), Decimal('166.680607'))"
8,1,Score,Positive,False,6,91,154,63,0,0.0,2025-10-01,"(Decimal('-69.509462'), Decimal('104.548406'))"
8,1,Democratic,Smile,False,7,174,130,-44,0,0.0,2025-10-02,"(Decimal('78.0374835'), Decimal('165.724472'))"
8,1,Fast,Meeting,True,7,91,197,106,0,0.0,2025-10-01,"(Decimal('4.476482'), Decimal('-19.639632'))"
8,1,Look,Conference,False,8,80,104,24,0,0.0,2025-10-03,"(Decimal('-22.9795445'), Decimal('-84.874460'))"
8,1,Expert,Two,False,4,107,280,173,0,0.0,2025-10-02,"(Decimal('67.814097'), Decimal('-129.654890'))"
8,1,Likely,Pressure,False,5,136,232,96,0,0.0,2025-10-02,"(Decimal('17.204366'), Decimal('-32.473445'))"
8,1,Likely,Quality,True,1,81,187,106,0,0.0,2025-10-01,"(Decimal('12.5701165'), Decimal('-7.506680'))"
8,1,Conference,Even,False,2,198,222,24,0,0.0,2025-10-02,"(Decimal('37.0583255'), Decimal('33.854668'))"
8,1,Moment,Realize,True,7,174,159,-15,0,0.0,2025-10-01,"(Decimal('-15.008743'), Decimal('44.993483'))"
8,1,Floor,You,True,2,134,129,-5,0,0.0,2025-10-03,"(Decimal('85.0719305'), Decimal('39.632903'))"
8,1,History,Color,False,4,163,241,78,0,0.0,2025-10-03,"(Decimal('-71.6565995'), Decimal('168.245644'))"
8,1,Sort,Responsibility,True,9,153,237,84,0,0.0,2025-10-01,"(Decimal('-82.1064695'), Decimal('-17.315038'))"
8,1,Night,Office,True,6,60,282,222,0,0.0,2025-10-02,"(Decimal('-15.9075245'), Decimal('-49.504555'))"
8,1,Most,Evidence,False,9,86,279,193,0,0.0,2025-10-01,"(Decimal('37.424981'), Decimal('125.265521'))"
8,1,Job,Between,False,8,54,206,152,0,0.0,2025-10-03,"(Decimal('74.181799'), Decimal('-82.664716'))"
8,1,Win,Interest,False,9,85,121,36,0,0.0,2025-10-03,"(Decimal('46.355239'), Decimal('148.150617'))"
8,2,Painting,Prove,True,8,146,227,81,0,0.0,2025-10-02,"(Decimal('-65.1495445'), Decimal('95.339185'))"
8,2,Player,Him,True,8,58,150,92,0,0.0,2025-10-02,"(Decimal('5.2180705'), Decimal('138.398097'))"
8,2,Spring,Single,False,9,122,122,0,0,0.0,2025-10-02,"(Decimal('20.8158685'), Decimal('150.735568'))"
8,2,Police,Lay,True,2,179,246,67,0,0.0,2025-10-02,"(Decimal('-59.3581255'), Decimal('-15.321128'))"
8,2,Hot,Course,True,1,158,253,95,0,0.0,2025-10-02,"(Decimal('23.5453305'), Decimal('67.494788'))"
8,2,Culture,Attack,False,5,70,134,64,0,0.0,2025-10-01,"(Decimal('81.143807'), Decimal('91.821194'))"
8,2,Why,Per,True,1,196,158,-38,0,0.0,2025-10-02,"(Decimal('74.9810515'), Decimal('35.449532'))"
8,2,Thousand,Sit,True,7,82,141,59,0,0.0,2025-10-03,"(Decimal('-49.540852'), Decimal('119.973676'))"
8,2,Program,Way,False,1,190,216,26,0,0.0,2025-10-03,"(Decimal('-61.110937'), Decimal('79.646262'))"
8,2,Somebody,Say,False,4,128,124,-4,0,0.0,2025-10-01,"(Decimal('-34.2483655'), Decimal('82.571126'))"
8,2,Situation,Own,False,9,79,192,113,0,0.0,2025-10-01,"(Decimal('89.870147'), Decimal('-110.597943'))"
8,2,Water,Consumer,False,9,146,264,118,0,0.0,2025-10-03,"(Decimal('69.642441'), Decimal('-82.434602'))"
8,2,But,They,True,4,173,275,102,0,0.0,2025-10-03,"(Decimal('59.9583645'), Decimal('-56.831247'))"
8,2,Decide,Material,True,6,57,194,137,0,0.0,2025-10-03,"(Decimal('-82.194583'), Decimal('-62.886098'))"
8,2,Story,Room,True,7,131,127,-4,0,0.0,2025-10-03,"(Decimal('-73.6384465'), Decimal('106.480846'))"
8,2,Join,Raise,True,2,186,158,-28,0,0.0,2025-10-03,"(Decimal('-1.3384285'), Decimal('171.582995'))"
8,2,Book,Capital,False,7,101,273,172,0,0.0,2025-10-01,"(Decimal('-2.5851355'), Decimal('-56.790563'))"
8,2,When,Race,False,9,110,259,149,0,0.0,2025-10-02,"(Decimal('-46.7528835'), Decimal('-129.823810'))"
8,2,Direction,Share,True,9,104,262,158,0,0.0,2025-10-03,"(Decimal('-25.8363545'), Decimal('116.850327'))"
8,2,Listen,Despite,True,8,73,142,69,0,0.0,2025-10-02,"(Decimal('-16.2022655'), Decimal('-99.393975'))"
8,2,Next,Source,True,8,139,264,125,0,0.0,2025-10-01,"(Decimal('-38.2586555'), Decimal('170.137592'))"
8,2,Throughout,Issue,False,8,155,267,112,0,0.0,2025-10-01,"(Decimal('-38.981623'), Decimal('-62.253766'))"
8,2,Understand,His,False,7,133,212,79,0,0.0,2025-10-03,"(Decimal('18.5360695'), Decimal('10.465560'))"
8,2,Always,Friend,False,7,149,288,139,0,0.0,2025-10-01,"(Decimal('-19.939833'), Decimal('-6.718656'))"
8,2,Ever,Fact,False,8,159,298,139,0,0.0,2025-10-03,"(Decimal('-2.5689715'), Decimal('78.646550'))"
8,2,Major,Eight,False,6,117,229,112,0,0.0,2025-10-02,"(Decimal('-72.3421065'), Decimal('-125.474250'))"
8,2,Already,Fill,False,9,57,197,140,0,0.0,2025-10-02,"(Decimal('32.732103'), Decimal('59.917037'))"
8,2,Man,Night,True,8,152,220,68,0,0.0,2025-10-02,"(Decimal('-81.6736935'), Decimal('-3.373768'))"
8,2,Smile,Degree,False,6,183,272,89,0,0.0,2025-10-02,"(Decimal('-38.066781'), Decimal('51.983074'))"
8,2,The,Go,False,2,72,148,76,0,0.0,2025-10-03,"(Decimal('35.0103005'), Decimal('33.903581'))"
8,3,Go,Onto,True,8,187,277,90,0,0.0,2025-10-01,"(Decimal('1.128961'), Decimal('89.357052'))"
8,3,Democrat,Above,False,3,132,138,6,0,0.0,2025-10-03,"(Decimal('-41.6068645'), Decimal('65.721164'))"
8,3,Know,Anything,True,1,184,247,63,0,0.0,2025-10-02,"(Decimal('21.131801'), Decimal('-45.835959'))"
8,3,Guy,Option,True,7,66,107,41,0,0.0,2025-10-01,"(Decimal('55.951179'), Decimal('10.386085'))"
8,3,Under,Require,False,6,136,188,52,0,0.0,2025-10-02,"(Decimal('-3.612932'), Decimal('-96.252324'))"
8,3,Dream,Finally,False,7,75,110,35,0,0.0,2025-10-03,"(Decimal('28.048741'), Decimal('-3.013238'))"
8,3,Half,Indicate,False,7,151,100,-51,0,0.0,2025-10-02,"(Decimal('-66.523906'), Decimal('-75.127886'))"
8,3,Rather,West,False,2,50,157,107,0,0.0,2025-10-01,"(Decimal('-72.481678'), Decimal('-7.666140'))"
8,3,Where,House,False,4,72,255,183,0,0.0,2025-10-03,"(Decimal('-88.4940825'), Decimal('-109.707666'))"
8,3,Main,Order,True,2,134,210,76,0,0.0,2025-10-03,"(Decimal('82.579322'), Decimal('151.148635'))"
8,3,Anything,Nation,False,2,174,190,16,0,0.0,2025-10-02,"(Decimal('3.034212'), Decimal('57.409908'))"
8,3,Congress,Enjoy,False,2,126,295,169,0,0.0,2025-10-02,"(Decimal('-30.775503'), Decimal('-100.542852'))"
8,3,Fire,Shake,True,4,66,141,75,0,0.0,2025-10-03,"(Decimal('-32.974574'), Decimal('-14.067349'))"
8,3,Key,Respond,False,7,140,227,87,0,0.0,2025-10-01,"(Decimal('-41.382718'), Decimal('-120.734545'))"
8,3,Ever,Stock,True,8,50,230,180,0,0.0,2025-10-01,"(Decimal('0.156567'), Decimal('102.416772'))"
8,3,Thought,Effect,True,7,198,215,17,0,0.0,2025-10-02,"(Decimal('-26.4580045'), Decimal('146.119199'))"
8,3,Report,Receive,False,9,96,235,139,0,0.0,2025-10-03,"(Decimal('38.228803'), Decimal('147.217594'))"
8,3,Less,Arm,False,7,140,226,86,0,0.0,2025-10-02,"(Decimal('-83.020743'), Decimal('-93.599069'))"
8,3,Million,Through,False,8,121,258,137,0,0.0,2025-10-02,"(Decimal('84.6294445'), Decimal('77.019073'))"
8,3,Station,Friend,False,7,140,188,48,0,0.0,2025-10-03,"(Decimal('28.861584'), Decimal('127.802223'))"
8,3,Your,Doctor,True,5,184,224,40,0,0.0,2025-10-03,"(Decimal('-1.2585215'), Decimal('160.682650'))"
8,3,Property,Bring,True,8,130,279,149,0,0.0,2025-10-02,"(Decimal('33.9494715'), Decimal('43.552619'))"
8,3,Building,Claim,True,4,74,286,212,0,0.0,2025-10-01,"(Decimal('31.5417955'), Decimal('164.724836'))"
8,3,Peace,Also,True,9,191,195,4,0,0.0,2025-10-02,"(Decimal('-65.733146'), Decimal('171.749095'))"
8,3,Just,Station,True,3,167,155,-12,0,0.0,2025-10-01,"(Decimal('27.617540'), Decimal('35.336591'))"
8,3,Quite,Collection,True,7,197,236,39,0,0.0,2025-10-03,"(Decimal('33.172886'), Decimal('-179.975630'))"
8,3,Stay,Need,True,9,60,143,83,0,0.0,2025-10-01,"(Decimal('68.0310065'), Decimal('-173.460121'))"
8,3,News,Ball,False,1,172,187,15,0,0.0,2025-10-01,"(Decimal('65.3264425'), Decimal('-48.482160'))"
8,3,Red,That,False,3,176,265,89,0,0.0,2025-10-02,"(Decimal('-21.0014875'), Decimal('58.218773'))"
8,3,Prove,Price,True,6,107,255,148,0,0.0,2025-10-02,"(Decimal('56.957320'), Decimal('-28.505577'))"
8,4,Girl,Forward,False,2,87,205,118,0,0.0,2025-10-03,"(Decimal('-58.6569735'), Decimal('-51.680467'))"
8,4,Evening,Room,True,6,105,267,162,0,0.0,2025-10-03,"(Decimal('-71.2548035'), Decimal('-64.952013'))"
8,4,American,Population,False,4,156,277,121,0,0.0,2025-10-01,"(Decimal('25.416110'), Decimal('157.112082'))"
8,4,Build,Into,False,1,154,139,-15,0,0.0,2025-10-01,"(Decimal('-74.408389'), Decimal('7.585269'))"
8,4,End,Above,False,1,181,181,0,0,0.0,2025-10-03,"(Decimal('-5.0008365'), Decimal('117.733171'))"
8,4,Far,Case,False,5,161,137,-24,0,0.0,2025-10-02,"(Decimal('52.5211875'), Decimal('-49.102424'))"
8,4,Wear,Voice,True,4,135,173,38,0,0.0,2025-10-03,"(Decimal('89.6889865'), Decimal('-117.715610'))"
8,4,Newspaper,Identify,False,2,111,204,93,0,0.0,2025-10-02,"(Decimal('41.501147'), Decimal('-100.511176'))"
8,4,Smile,Provide,False,5,82,156,74,0,0.0,2025-10-03,"(Decimal('0.9585305'), Decimal('-20.035958'))"
8,4,Treatment,Follow,True,5,168,192,24,0,0.0,2025-10-03,"(Decimal('-55.2223005'), Decimal('118.496467'))"
8,4,Purpose,Police,True,3,160,134,-26,0,0.0,2025-10-03,"(Decimal('-30.9172305'), Decimal('14.264116'))"
8,4,Above,Interview,True,4,53,248,195,0,0.0,2025-10-03,"(Decimal('47.383977'), Decimal('-110.610981'))"
8,4,Good,Suffer,False,2,97,242,145,0,0.0,2025-10-03,"(Decimal('-4.516092'), Decimal('64.518218'))"
8,4,Operation,Change,False,9,179,165,-14,0,0.0,2025-10-01,"(Decimal('-75.9445275'), Decimal('-57.098697'))"
8,4,Face,Those,True,9,170,111,-59,0,0.0,2025-10-03,"(Decimal('-23.040174'), Decimal('167.048412'))"
8,4,Yourself,Fine,True,6,56,138,82,0,0.0,2025-10-02,"(Decimal('10.772424'), Decimal('-1.680120'))"
8,4,Number,Southern,False,4,185,297,112,0,0.0,2025-10-01,"(Decimal('28.6956175'), Decimal('43.373408'))"
8,4,Public,Agree,True,6,197,298,101,0,0.0,2025-10-01,"(Decimal('12.3552475'), Decimal('20.618858'))"
8,4,Quite,Bad,True,7,100,136,36,0,0.0,2025-10-03,"(Decimal('79.4885245'), Decimal('102.574685'))"
8,4,Grow,Trouble,False,7,150,154,4,0,0.0,2025-10-03,"(Decimal('-49.0531795'), Decimal('3.777081'))"
8,4,Green,Indicate,False,6,82,115,33,0,0.0,2025-10-02,"(Decimal('62.9003505'), Decimal('111.195369'))"
8,4,Rather,Loss,False,2,165,160,-5,0,0.0,2025-10-01,"(Decimal('24.6637915'), Decimal('168.288937'))"
8,4,Energy,Rock,False,6,117,138,21,0,0.0,2025-10-03,"(Decimal('-62.6597785'), Decimal('130.225472'))"
8,4,Range,Born,False,8,124,296,172,0,0.0,2025-10-02,"(Decimal('-64.9466665'), Decimal('-106.880181'))"
8,4,Dinner,Physical,False,8,78,132,54,0,0.0,2025-10-01,"(Decimal('16.5893985'), Decimal('2.408367'))"
8,4,Son,His,False,7,79,110,31,0,0.0,2025-10-01,"(Decimal('-48.2399985'), Decimal('-17.813338'))"
8,4,Fire,Team,True,8,77,168,91,0,0.0,2025-10-02,"(Decimal('-47.6830095'), Decimal('152.634302'))"
8,4,Particular,Big,True,7,105,246,141,0,0.0,2025-10-02,"(Decimal('11.529144'), Decimal('-93.165701'))"
8,4,Around,Ready,False,8,130,198,68,0,0.0,2025-10-01,"(Decimal('-25.2797575'), Decimal('-175.608240'))"
8,4,Soldier,There,True,3,192,255,63,0,0.0,2025-10-03,"(Decimal('22.991893'), Decimal('96.370670'))"
8,5,Land,Think,True,2,65,276,211,0,0.0,2025-10-01,"(Decimal('-19.3536185'), Decimal('41.936737'))"
8,5,Person,Join,False,3,189,279,90,0,0.0,2025-10-02,"(Decimal('31.372514'), Decimal('48.449339'))"
8,5,Paper,School,True,5,195,210,15,0,0.0,2025-10-03,"(Decimal('61.9980805'), Decimal('-156.239298'))"
8,5,Ball,Test,True,7,142,268,126,0,0.0,2025-10-03,"(Decimal('-20.921931'), Decimal('-99.800975'))"
8,5,Study,Message,True,4,132,134,2,0,0.0,2025-10-02,"(Decimal('75.343458'), Decimal('176.596158'))"
8,5,Size,Strong,False,6,59,111,52,0,0.0,2025-10-03,"(Decimal('-60.5097035'), Decimal('-13.905093'))"
8,5,American,Bad,False,2,77,172,95,0,0.0,2025-10-02,"(Decimal('2.539157'), Decimal('115.440069'))"
8,5,Action,Cover,False,9,56,279,223,0,0.0,2025-10-02,"(Decimal('-58.031400'), Decimal('54.833071'))"
8,5,Item,Account,False,2,196,132,-64,0,0.0,2025-10-03,"(Decimal('-18.6379815'), Decimal('74.089734'))"
8,5,Minute,High,False,1,56,208,152,0,0.0,2025-10-01,"(Decimal('-42.986239'), Decimal('-102.374728'))"
8,5,Rich,Until,True,8,155,299,144,0,0.0,2025-10-01,"(Decimal('-58.9479255'), Decimal('-61.923138'))"
8,5,Feel,If,True,8,139,250,111,0,0.0,2025-10-01,"(Decimal('-25.4895915'), Decimal('116.087059'))"
8,5,Though,Second,True,9,171,291,120,0,0.0,2025-10-03,"(Decimal('51.7186605'), Decimal('116.706118'))"
8,5,Be,Including,True,1,75,109,34,0,0.0,2025-10-02,"(Decimal('21.1914225'), Decimal('157.942688'))"
8,5,Market,Conference,True,8,117,211,94,0,0.0,2025-10-03,"(Decimal('-3.381003'), Decimal('175.298738'))"
8,5,Movement,Group,False,8,88,235,147,0,0.0,2025-10-02,"(Decimal('56.626769'), Decimal('19.922856'))"
8,5,Mention,Direction,True,7,55,194,139,0,0.0,2025-10-01,"(Decimal('-44.135388'), Decimal('126.198286'))"
8,5,Difference,Physical,True,3,152,160,8,0,0.0,2025-10-01,"(Decimal('-50.638467'), Decimal('-168.425094'))"
8,5,Cost,Million,False,9,107,132,25,0,0.0,2025-10-03,"(Decimal('78.318465'), Decimal('-67.656884'))"
8,5,Instead,Involve,False,2,175,236,61,0,0.0,2025-10-02,"(Decimal('-50.217065'), Decimal('140.997552'))"
8,5,Story,Him,False,7,104,239,135,0,0.0,2025-10-02,"(Decimal('43.919289'), Decimal('-19.988826'))"
8,5,Current,Myself,False,9,193,114,-79,0,0.0,2025-10-03,"(Decimal('74.385730'), Decimal('-83.049859'))"
8,5,Think,Work,True,5,189,114,-75,0,0.0,2025-10-03,"(Decimal('62.2006495'), Decimal('81.454717'))"
8,5,Dinner,Into,True,7,89,239,150,0,0.0,2025-10-03,"(Decimal('2.2321425'), Decimal('143.661465'))"
8,5,Different,Involve,False,3,89,236,147,0,0.0,2025-10-01,"(Decimal('77.9435035'), Decimal('-120.356301'))"
8,5,Walk,Statement,False,2,168,204,36,0,0.0,2025-10-01,"(Decimal('-59.2902565'), Decimal('89.700139'))"
8,5,Forget,Evidence,True,2,92,275,183,0,0.0,2025-10-02,"(Decimal('-72.0032675'), Decimal('140.602616'))"
8,5,Marriage,Sing,False,1,174,247,73,0,0.0,2025-10-02,"(Decimal('38.3414405'), Decimal('36.656320'))"
8,5,New,News,True,1,179,213,34,0,0.0,2025-10-03,"(Decimal('58.551082'), Decimal('-35.717244'))"
8,5,Service,Service,True,7,140,295,155,0,0.0,2025-10-02,"(Decimal('-56.1619515'), Decimal('-68.239714'))"
8,6,Lead,Laugh,True,2,180,127,-53,0,0.0,2025-10-03,"(Decimal('72.782352'), Decimal('131.022956'))"
8,6,Suggest,Girl,False,2,82,296,214,0,0.0,2025-10-01,"(Decimal('-69.5878575'), Decimal('86.670899'))"
8,6,Really,Nothing,True,9,127,112,-15,0,0.0,2025-10-02,"(Decimal('79.241705'), Decimal('25.344765'))"
8,6,Everyone,She,True,2,141,132,-9,0,0.0,2025-10-03,"(Decimal('-36.8899225'), Decimal('-157.908753'))"
8,6,Able,Trade,True,3,150,118,-32,0,0.0,2025-10-02,"(Decimal('-5.5075395'), Decimal('76.399176'))"
8,6,Day,Free,True,8,111,191,80,0,0.0,2025-10-01,"(Decimal('87.710546'), Decimal('-174.774468'))"
8,6,Alone,Opportunity,True,2,97,155,58,0,0.0,2025-10-02,"(Decimal('11.0606345'), Decimal('-159.107926'))"
8,6,Budget,Kind,False,9,162,161,-1,0,0.0,2025-10-02,"(Decimal('85.2252085'), Decimal('20.066510'))"
8,6,Only,Among,True,4,107,108,1,0,0.0,2025-10-01,"(Decimal('37.428650'), Decimal('14.031360'))"
8,6,Nearly,Security,False,7,78,297,219,0,0.0,2025-10-03,"(Decimal('5.4074455'), Decimal('56.835133'))"
8,6,Personal,Can,True,6,196,251,55,0,0.0,2025-10-03,"(Decimal('18.4090945'), Decimal('-1.087153'))"
8,6,Decide,It,True,5,68,109,41,0,0.0,2025-10-01,"(Decimal('-53.689263'), Decimal('124.961342'))"
8,6,To,Property,True,2,180,283,103,0,0.0,2025-10-02,"(Decimal('85.6133505'), Decimal('-122.386316'))"
8,6,Agency,Former,True,3,64,141,77,0,0.0,2025-10-03,"(Decimal('26.4200365'), Decimal('176.920920'))"
8,6,Visit,These,False,4,74,125,51,0,0.0,2025-10-02,"(Decimal('28.6791075'), Decimal('-82.618498'))"
8,6,Future,Drug,False,9,148,283,135,0,0.0,2025-10-02,"(Decimal('29.0277865'), Decimal('65.068110'))"
8,6,Charge,Score,True,7,100,148,48,0,0.0,2025-10-03,"(Decimal('-24.2729855'), Decimal('-44.399706'))"
8,6,Can,Study,False,5,51,204,153,0,0.0,2025-10-03,"(Decimal('-34.674468'), Decimal('84.959378'))"
8,6,Special,Case,False,3,98,104,6,0,0.0,2025-10-03,"(Decimal('1.822271'), Decimal('128.281752'))"
8,6,Teacher,Above,True,8,53,270,217,0,0.0,2025-10-03,"(Decimal('81.8342425'), Decimal('112.019897'))"
8,6,One,Mouth,True,6,162,220,58,0,0.0,2025-10-03,"(Decimal('-45.7951025'), Decimal('-51.357950'))"
8,6,Three,Start,False,9,131,202,71,0,0.0,2025-10-02,"(Decimal('52.9535865'), Decimal('87.812034'))"
8,6,Lay,Heart,False,8,161,212,51,0,0.0,2025-10-03,"(Decimal('-65.811034'), Decimal('42.231782'))"
8,6,Total,Bad,False,4,88,297,209,0,0.0,2025-10-01,"(Decimal('34.970345'), Decimal('-174.929387'))"
8,6,Deal,Fire,False,8,193,270,77,0,0.0,2025-10-01,"(Decimal('69.130324'), Decimal('78.782465'))"
